,root:Host-associated:Human,Unknown
ERR444391,0.9999927,7.2717667e-06
ERR1384794,0.9999927,7.2717667e-06
ERR209057,0.9999927,7.2717667e-06
SRR3951238,0.9999927,7.2717667e-06
SRR6394229,0.9999927,7.2717667e-06
SRR7453481,0.9999927,7.2717667e-06
ERR500371,0.9999927,7.2717667e-06
ERR1811132,0.9999927,7.2717667e-06
ERR2730349,0.9999927,7.2717667e-06
DRR043146,0.9999927,7.2717667e-06
ERR2510990,0.9999927,7.2717667e-06
SRR6265279,0.9999927,7.2717667e-06
SRR7797559,0.9999927,7.2717667e-06
SRR5165798,0.9999927,7.2717667e-06
ERR2624764,0.9999927,7.2717667e-06
SRR5699462,0.9999927,7.2717667e-06
ERR1384272,0.9999927,7.2717667e-06
ERR441033,0.9999927,7.2717667e-06
DRR050777,0.9999927,7.2717667e-06
SRR2010475,0.9999927,7.2717667e-06
SRR7449235,0.9999927,7.2717667e-06
ERR2003208,0.9999927,7.2717667e-06
ERR983860,0.9999927,7.2717667e-06
SRR387979,0.9999927,7.2717667e-06
SRR823270,0.9999927,7.2717667e-06
SRR6054579,0.9999927,7.2717667e-06
SRR6931283,0.9999927,7.2717667e-06
DRR043999,0.9999927,7.2717667e-06
DRR018768,0.9999927,7.2717667e-06
ERR1611379,0.9999927,7.2717667e-06
SRR2658208,0.9999927,7.2717667e-06
SRR6264365,0.9999927,7.2717667e-06
SRR5155915,0.9999927,7.2717667e-06
ERR441636,0.9999927,7.2717667e-06
SRR6411712,0.9999927,7.2717667e-06
ERR500922,0.9999927,7.2717667e-06
SRR1461568,0.9999927,7.2717667e-06
ERR442057,0.9999927,7.2717667e-06
ERR561505,0.9999927,7.2717667e-06
SRR2924486,0.9999927,7.2717667e-06
SRR6414386,0.9999927,7.2717667e-06
SRR5520109,0.9999927,7.2717667e-06
SRR8356324,0.9999927,7.2717667e-06
ERR1109481,0.9999927,7.2717667e-06
SRR920659,0.9999927,7.2717667e-06
DRR050894,0.9999927,7.2717667e-06
ERR443673,0.9999927,7.2717667e-06
SRR6931674,0.9999927,7.2717667e-06
ERR500870,0.9999927,7.2717667e-06
ERR2003276,0.9999927,7.2717667e-06
ERR525872,0.9999927,7.2717667e-06
SRR5869453,0.9999927,7.2717667e-06
SRR1618109,0.9999927,7.2717667e-06
ERR1311037,0.9999927,7.2717667e-06
ERR1382980,0.9999927,7.2717667e-06
SRR387963,0.9999927,7.2717667e-06
ERR441229,0.9999927,7.2717667e-06
ERR441905,0.9999927,7.2717667e-06
DRR060286,0.9999927,7.2717667e-06
ERR525720,0.9999927,7.2717667e-06
DRR042709,0.9999927,7.2717667e-06
SRR6264175,0.9999927,7.2717667e-06
ERR2042072,0.9999927,7.2717667e-06
SRR3030568,0.9999927,7.2717667e-06
SRR1617838,0.9999927,7.2717667e-06
SRR6028435,0.99999267,7.3313713e-06
ERR1823592,0.9999927,7.2717667e-06
ERR2738573,0.9999927,7.2717667e-06
ERR719532,0.9999927,7.2717667e-06
ERR442044,0.9999927,7.2717667e-06
SRR6414238,0.9999927,7.2717667e-06
ERR209774,0.9999927,7.2717667e-06
ERR501355,0.9999927,7.2717667e-06
ERR883597,0.99999267,7.3313713e-06
ERR1314175,0.9999927,7.2717667e-06
ERR1876228,0.9999927,7.2717667e-06
SRR2005659,0.9999927,7.2717667e-06
SRR6443890,0.9999927,7.2717667e-06
SRR5155866,0.9999927,7.2717667e-06
SRR6931434,0.9999927,7.2717667e-06
ERR1297808,0.9999927,7.2717667e-06
ERR1310671,0.9999927,7.2717667e-06
SRR1617893,0.9999927,7.2717667e-06
SRR6264086,0.9999927,7.2717667e-06
SRR5869035,0.9999927,7.2717667e-06
SRR5467858,0.9999927,7.2717667e-06
SRR3501999,0.9999927,7.2717667e-06
SRR3931530,0.9999927,7.2717667e-06
SRR8356241,0.9999927,7.2717667e-06
ERR2784740,0.9999927,7.2717667e-06
SRR8356384,0.9999927,7.2717667e-06
SRR1617931,0.9999927,7.2717667e-06
ERR1109656,0.9999927,7.2717667e-06
ERR442048,0.9999927,7.2717667e-06
SRR5525222,0.9999927,7.2717667e-06
SRR6409242,0.9999927,7.2717667e-06
SRR920742,0.9999927,7.2717667e-06
ERR1971241,0.9999927,7.2717667e-06
DRR043108,0.9999927,7.2717667e-06
ERR525744,0.9999927,7.2717667e-06
SRR6367238,0.9999927,7.2717667e-06
ERR209504,0.9999927,7.2717667e-06
SRR5156150,0.9999927,7.2717667e-06
DRR067922,0.9999927,7.2717667e-06
SRR6411902,0.9999927,7.2717667e-06
ERR1315701,0.9999927,7.2717667e-06
ERR883522,0.99999267,7.3313713e-06
ERR1383134,0.9999927,7.2717667e-06
DRR043055,0.9999927,7.2717667e-06
SRR2086903,0.9999927,7.2717667e-06
SRR5947918,0.9999927,7.2717667e-06
SRR996666,0.9999927,7.2717667e-06
ERR1111256,0.9999927,7.2717667e-06
SRR6444229,0.9999927,7.2717667e-06
ERR1385544,0.9999927,7.2717667e-06
SRR1704234,0.9999927,7.2717667e-06
SRR3361594,0.99999267,7.3313713e-06
SRR6265005,0.9999927,7.2717667e-06
SRR2761047,0.99999267,7.3313713e-06
SRR6408735,0.9999927,7.2717667e-06
ERR1759942,0.9999927,7.2717667e-06
ERR561065,0.9999927,7.2717667e-06
ERR500884,0.9999927,7.2717667e-06
SRR3210058,0.9999927,7.2717667e-06
SRR8356217,0.9999927,7.2717667e-06
ERR501263,0.9999927,7.2717667e-06
SRR5483102,0.9999927,7.2717667e-06
ERR719323,0.9999927,7.2717667e-06
ERR2511485,0.9999927,7.2717667e-06
ERR866703,0.9999927,7.2717667e-06
SRR920695,0.9999927,7.2717667e-06
SRR6413952,0.9999927,7.2717667e-06
ERR2738725,0.9999927,7.2717667e-06
SRR2658040,0.9999927,7.2717667e-06
SRR1145377,0.9999927,7.2717667e-06
SRR3581223,0.9999927,7.2717667e-06
ERR441305,0.9999927,7.2717667e-06
SRR3931532,0.9999927,7.2717667e-06
ERR1383946,0.9999927,7.2717667e-06
SRR6931265,0.9999927,7.2717667e-06
SRR3725734,0.9999927,7.2717667e-06
SRR7448886,0.9999927,7.2717667e-06
ERR1384530,0.9999927,7.2717667e-06
ERR1384226,0.9999927,7.2717667e-06
ERR209794,0.9999927,7.2717667e-06
ERR1384356,0.9999927,7.2717667e-06
ERR983901,0.9999927,7.2717667e-06
SRR1715611,0.9999927,7.2717667e-06
SRR3094894,0.99999267,7.3313713e-06
ERR521456,0.9999927,7.2717667e-06
SRR5467830,0.9999927,7.2717667e-06
ERR2739060,0.9999927,7.2717667e-06
SRR6931567,0.9999927,7.2717667e-06
ERR1315401,0.9999927,7.2717667e-06
ERR983844,0.9999927,7.2717667e-06
DRR030472,0.9999927,7.2717667e-06
ERR1311301,0.99999285,7.1525574e-06
SRR6411996,0.9999927,7.2717667e-06
ERR1311017,0.9999927,7.2717667e-06
SRR2761303,0.9999927,7.2717667e-06
ERR2198016,0.9999927,7.2717667e-06
SRR5869209,0.9999927,7.2717667e-06
SRR5983418,0.9999927,7.2717667e-06
ERR867452,0.9999927,7.2717667e-06
SRR3362258,0.9999927,7.2717667e-06
ERR500602,0.9999927,7.2717667e-06
DRR047444,0.9999927,7.2717667e-06
DRR047360,0.9999927,7.2717667e-06
SRR6054633,0.9999927,7.2717667e-06
SRR6444693,0.9999927,7.2717667e-06
SRR5467826,0.9999927,7.2717667e-06
ERR522423,0.9999927,7.2717667e-06
ERR531661,0.9999927,7.2717667e-06
SRR5869072,0.9999927,7.2717667e-06
ERR2806297,0.9999927,7.2717667e-06
SRR6028468,0.9999927,7.2717667e-06
ERR531804,0.9999927,7.2717667e-06
SRR5831853,0.9999927,7.2717667e-06
DRR042714,0.9999927,7.2717667e-06
ERR444149,0.9999927,7.2717667e-06
SRR2143615,0.9999927,7.2717667e-06
ERR451320,0.9999927,7.2717667e-06
SRR1631665,0.9999927,7.2717667e-06
SRR3361668,0.9999927,7.2717667e-06
ERR1310031,0.9999927,7.2717667e-06
DRR050890,0.9999927,7.2717667e-06
ERR1384431,0.9999927,7.2717667e-06
SRR1631552,0.9999927,7.2717667e-06
SRR2086793,0.9999927,7.2717667e-06
SRR2037091,0.9999927,7.2717667e-06
SRR995066,0.9999927,7.2717667e-06
SRR3094890,0.9999927,7.2717667e-06
ERR500211,0.9999927,7.2717667e-06
SRR6054679,0.9999927,7.2717667e-06
SRR6028302,0.9999927,7.2717667e-06
SRR6932223,0.9999927,7.2717667e-06
DRR043008,0.9999927,7.2717667e-06
SRR5467528,0.9999927,7.2717667e-06
SRR1632819,0.9999927,7.2717667e-06
SRR3725757,0.9999927,7.2717667e-06
SRR7453753,0.9999927,7.2717667e-06
ERR1314294,0.9999927,7.2717667e-06
SRR6038530,0.9999927,7.2717667e-06
SRR5467845,0.9999927,7.2717667e-06
ERR1309604,0.9999927,7.2717667e-06
ERR2738699,0.9999927,7.2717667e-06
ERR441531,0.9999927,7.2717667e-06
SRR6444879,0.99999267,7.3313713e-06
SRR8356288,0.9999927,7.2717667e-06
ERR1310360,0.9999927,7.2717667e-06
DRR029196,0.9999927,7.2717667e-06
SRR6451758,0.9999927,7.2717667e-06
ERR719184,0.9999927,7.2717667e-06
ERR1315633,0.9999927,7.2717667e-06
ERR499685,0.9999927,7.2717667e-06
ERR139085,0.9999927,7.2717667e-06
ERR981226,0.9999927,7.2717667e-06
ERR1315454,0.99999285,7.1525574e-06
SRR5942084,0.9999927,7.2717667e-06
SRR5868795,0.9999927,7.2717667e-06
DRR030578,0.9999927,7.2717667e-06
ERR1314985,0.9999927,7.2717667e-06
ERR1383010,0.9999927,7.2717667e-06
SRR504980,0.9999927,7.2717667e-06
SRR5196290,0.9999927,7.2717667e-06
SRR6054417,0.9999927,7.2717667e-06
ERR1384079,0.9999927,7.2717667e-06
SRR1660158,0.9999927,7.2717667e-06
SRR3094762,0.9999927,7.2717667e-06
ERR561512,0.9999927,7.2717667e-06
ERR525868,0.9999927,7.2717667e-06
ERR365915,0.9999927,7.2717667e-06
ERR1398182,0.9999927,7.2717667e-06
DRR047794,0.9999927,7.2717667e-06
SRR1618033,0.9999927,7.2717667e-06
SRR6409036,0.9999927,7.2717667e-06
ERR2784663,0.9999927,7.2717667e-06
SRR6054538,0.9999927,7.2717667e-06
ERR2739071,0.9999927,7.2717667e-06
SRR919613,0.9999927,7.2717667e-06
DRR044291,0.9999927,7.2717667e-06
ERR866588,0.9999927,7.2717667e-06
ERR2511429,0.9999927,7.2717667e-06
ERR1382855,0.9999927,7.2717667e-06
SRR7449214,0.9999927,7.2717667e-06
SRR5643981,0.9999927,7.2717667e-06
ERR500793,0.9999927,7.2717667e-06
SRR5467798,0.9999927,7.2717667e-06
ERR500167,0.9999927,7.2717667e-06
ERR1385470,0.9999927,7.2717667e-06
ERR2309173,0.9999927,7.2717667e-06
ERR441165,0.9999927,7.2717667e-06
SRR6394202,0.9999927,7.2717667e-06
SRR5156037,0.9999927,7.2717667e-06
ERR579492,0.9999927,7.2717667e-06
SRR3053288,0.9999927,7.2717667e-06
DRR047773,0.9999927,7.2717667e-06
SRR5467916,0.9999927,7.2717667e-06
ERR1384595,0.9999927,7.2717667e-06
ERR3005983,0.9999927,7.2717667e-06
SRR6409198,0.9999927,7.2717667e-06
SRR2145617,0.9999927,7.2717667e-06
SRR6028459,0.9999927,7.2717667e-06
SRR6412115,0.9999927,7.2717667e-06
ERR1328354,0.9999927,7.2717667e-06
ERR1315197,0.9999927,7.2717667e-06
ERR719737,0.9999927,7.2717667e-06
ERR532035,0.9999927,7.2717667e-06
SRR6444219,0.9999927,7.2717667e-06
SRR6408738,0.9999927,7.2717667e-06
DRR029187,0.9999927,7.2717667e-06
SRR5983315,0.9999927,7.2717667e-06
SRR5467610,0.9999927,7.2717667e-06
ERR2511778,0.9999927,7.2717667e-06
ERR441820,0.9999927,7.2717667e-06
ERR2738864,0.9999927,7.2717667e-06
ERR501291,0.9999927,7.2717667e-06
SRR1623060,0.9999927,7.2717667e-06
ERR522543,0.9999927,7.2717667e-06
ERR719946,0.9999927,7.2717667e-06
SRR6264643,0.9999927,7.2717667e-06
SRR1922872,0.9999927,7.2717667e-06
SRR994791,0.9999927,7.2717667e-06
SRR5156148,0.9999927,7.2717667e-06
ERR209875,0.9999927,7.2717667e-06
SRR1145275,0.9999927,7.2717667e-06
DRR042951,0.9999927,7.2717667e-06
ERR501186,0.9999927,7.2717667e-06
ERR2511509,0.9999927,7.2717667e-06
ERR866709,0.9999927,7.2717667e-06
ERR532112,0.9999927,7.2717667e-06
ERR2784803,0.9999927,7.2717667e-06
ERR695634,0.9999927,7.2717667e-06
SRR7453945,0.9999927,7.2717667e-06
SRR6038315,0.9999927,7.2717667e-06
SRR1622931,0.9999927,7.2717667e-06
ERR1331873,0.9999927,7.2717667e-06
SRR1623048,0.9999927,7.2717667e-06
SRR5156212,0.9999927,7.2717667e-06
ERR579339,0.9999927,7.2717667e-06
SRR7449087,0.9999927,7.2717667e-06
SRR4302562,0.9999927,7.2717667e-06
SRR6054564,0.9999927,7.2717667e-06
DRR043204,0.9999927,7.2717667e-06
SRR6264100,0.9999927,7.2717667e-06
ERR1383529,0.9999927,7.2717667e-06
ERR1701209,0.9999927,7.2717667e-06
SRR7454094,0.9999927,7.2717667e-06
ERR719662,0.9999927,7.2717667e-06
ERR1314099,0.9999927,7.2717667e-06
SRR996954,0.9999927,7.2717667e-06
ERR1314049,0.9999927,7.2717667e-06
ERR579762,0.9999927,7.2717667e-06
DRR042001,0.9999927,7.2717667e-06
ERR1811277,0.9999927,7.2717667e-06
ERR1811298,0.99999267,7.3313713e-06
ERR499501,0.9999927,7.2717667e-06
SRR6451801,0.9999927,7.2717667e-06
SRR5643968,0.9999927,7.2717667e-06
SRR3581191,0.9999927,7.2717667e-06
DRR042005,0.9999927,7.2717667e-06
SRR7453212,0.9999927,7.2717667e-06
SRR1948786,0.9999927,7.2717667e-06
ERR1558919,0.9999927,7.2717667e-06
SRR6444787,0.9999927,7.2717667e-06
ERR1624657,0.9999927,7.2717667e-06
ERR1313688,0.9999927,7.2717667e-06
SRR1923781,0.9999927,7.2717667e-06
SRR3094922,0.9999927,7.2717667e-06
ERR1310270,0.9999927,7.2717667e-06
SRR7453916,0.9999927,7.2717667e-06
ERR499683,0.9999927,7.2717667e-06
SRR5699355,0.9999927,7.2717667e-06
ERR368888,0.9999927,7.2717667e-06
ERR500683,0.9999927,7.2717667e-06
ERR2784677,0.9999927,7.2717667e-06
ERR2511590,0.9999927,7.2717667e-06
ERR2730214,0.99999267,7.3313713e-06
ERR866576,0.9999927,7.2717667e-06
SRR995500,0.9999927,7.2717667e-06
SRR5468014,0.9999927,7.2717667e-06
ERR1624627,0.9999927,7.2717667e-06
SRR1618122,0.9999927,7.2717667e-06
DRR044221,0.9999927,7.2717667e-06
ERR1109419,0.9999927,7.2717667e-06
SRR6028332,0.9999927,7.2717667e-06
SRR5983477,0.9999927,7.2717667e-06
SRR1617733,0.9999927,7.2717667e-06
SRR2154984,0.9999927,7.2717667e-06
ERR1383884,0.9999927,7.2717667e-06
ERR1385056,0.9999927,7.2717667e-06
DRR043217,0.9999927,7.2717667e-06
ERR719291,0.9999927,7.2717667e-06
ERR2784673,0.9999927,7.2717667e-06
ERR1624713,0.9999927,7.2717667e-06
DRR043111,0.9999927,7.2717667e-06
SRR5983482,0.9999927,7.2717667e-06
SRR995345,0.9999927,7.2717667e-06
ERR443349,0.9999927,7.2717667e-06
DRR044357,0.9999927,7.2717667e-06
SRR6028232,0.9999927,7.2717667e-06
SRR6757659,0.9999927,7.2717667e-06
ERR1314514,0.9999927,7.2717667e-06
ERR1558901,0.9999927,7.2717667e-06
SRR3419354,0.9999927,7.2717667e-06
ERR526082,0.9999927,7.2717667e-06
SRR6414397,0.9999927,7.2717667e-06
ERR1760093,0.9999927,7.2717667e-06
SRR5869917,0.9999927,7.2717667e-06
ERR444606,0.9999927,7.2717667e-06
ERR1315747,0.9999927,7.2717667e-06
SRR1617841,0.9999927,7.2717667e-06
SRR6444248,0.9999927,7.2717667e-06
ERR2511784,0.99999267,7.3313713e-06
SRR2154952,0.9999927,7.2717667e-06
ERR2011947,0.9999927,7.2717667e-06
SRR8356332,0.9999927,7.2717667e-06
ERR1109443,0.9999927,7.2717667e-06
SRR6408744,0.9999927,7.2717667e-06
ERR1701272,0.9999927,7.2717667e-06
SRR1556820,0.9999927,7.2717667e-06
SRR7449290,0.9999927,7.2717667e-06
ERR500807,0.9999927,7.2717667e-06
ERR2662897,0.9999927,7.2717667e-06
ERR1382387,0.9999927,7.2717667e-06
ERR1314987,0.9999927,7.2717667e-06
SRR2761346,0.9999927,7.2717667e-06
ERR209634,0.9999927,7.2717667e-06
SRR2143863,0.9999927,7.2717667e-06
ERR2849277,0.9999926,7.390976e-06
ERR441660,0.9999927,7.2717667e-06
DRR047810,0.9999927,7.2717667e-06
ERR451444,0.9999927,7.2717667e-06
ERR209638,0.9999927,7.2717667e-06
SRR6054522,0.9999927,7.2717667e-06
SRR1620020,0.9999927,7.2717667e-06
DRR048051,0.9999927,7.2717667e-06
ERR1811300,0.9999927,7.2717667e-06
DRR044135,0.9999927,7.2717667e-06
ERR1760088,0.9999927,7.2717667e-06
SRR5724721,0.9999927,7.2717667e-06
SRR2154996,0.9999927,7.2717667e-06
ERR1382723,0.9999927,7.2717667e-06
SRR997022,0.9999927,7.2717667e-06
SRR3362056,0.9999927,7.2717667e-06
ERR107132,0.9999927,7.2717667e-06
SRR1922552,0.9999927,7.2717667e-06
SRR1949293,0.9999927,7.2717667e-06
SRR1556885,0.9999927,7.2717667e-06
SRR996936,0.9999927,7.2717667e-06
SRR6264081,0.9999927,7.2717667e-06
DRR047341,0.9999927,7.2717667e-06
SRR5164147,0.9999927,7.2717667e-06
SRR921030,0.9999927,7.2717667e-06
SRR994861,0.9999927,7.2717667e-06
SRR6028376,0.9999927,7.2717667e-06
ERR499576,0.9999927,7.2717667e-06
DRR043202,0.9999927,7.2717667e-06
SRR1823075,0.9999927,7.2717667e-06
SRR5467970,0.9999927,7.2717667e-06
ERR720123,0.9999927,7.2717667e-06
ERR500034,0.9999927,7.2717667e-06
SRR2086853,0.9999927,7.2717667e-06
SRR388090,0.9999927,7.2717667e-06
SRR5525188,0.9999927,7.2717667e-06
DRR024097,0.9999927,7.2717667e-06
ERR441144,0.9999927,7.2717667e-06
ERR450955,0.9999927,7.2717667e-06
SRR6309284,0.9999927,7.2717667e-06
SRR6414128,0.9999927,7.2717667e-06
ERR1383102,0.9999927,7.2717667e-06
SRR5699487,0.9999927,7.2717667e-06
SRR5467654,0.9999927,7.2717667e-06
ERR2738609,0.9999927,7.2717667e-06
SRR995609,0.9999927,7.2717667e-06
ERR1384782,0.9999927,7.2717667e-06
SRR6444678,0.9999927,7.2717667e-06
SRR7449281,0.9999927,7.2717667e-06
ERR1314439,0.9999927,7.2717667e-06
SRR388015,0.9999927,7.2717667e-06
DRR048247,0.9999927,7.2717667e-06
SRR997034,0.9999927,7.2717667e-06
DRR044355,0.9999927,7.2717667e-06
DRR043228,0.9999927,7.2717667e-06
ERR2511487,0.9999927,7.2717667e-06
SRR3419371,0.9999927,7.2717667e-06
ERR444602,0.9999927,7.2717667e-06
ERR1310497,0.9999927,7.2717667e-06
SRR2145516,0.9999927,7.2717667e-06
ERR500306,0.9999927,7.2717667e-06
DRR042745,0.9999927,7.2717667e-06
ERR522142,0.9999927,7.2717667e-06
ERR442999,0.9999927,7.2717667e-06
SRR1950719,0.9999927,7.2717667e-06
SRR3933904,0.9999927,7.2717667e-06
ERR1310579,0.9999927,7.2717667e-06
ERR1885027,0.9999927,7.2717667e-06
ERR1313447,0.9999927,7.2717667e-06
SRR3035110,0.9999927,7.2717667e-06
ERR1384871,0.9999927,7.2717667e-06
ERR719819,0.9999927,7.2717667e-06
ERR522103,0.9999927,7.2717667e-06
SRR5155855,0.9999927,7.2717667e-06
ERR1310107,0.9999927,7.2717667e-06
ERR561590,0.9999927,7.2717667e-06
ERR499610,0.9999927,7.2717667e-06
SRR3201928,0.9999927,7.2717667e-06
SRR994829,0.9999927,7.2717667e-06
ERR1529663,0.9999927,7.2717667e-06
ERR2003234,0.9999927,7.2717667e-06
ERR1382555,0.9999927,7.2717667e-06
SRR7453829,0.9999927,7.2717667e-06
ERR451419,0.9999927,7.2717667e-06
ERR2538369,0.9999927,7.2717667e-06
ERR499250,0.9999927,7.2717667e-06
SRR5947950,0.9999927,7.2717667e-06
SRR3951128,0.9999927,7.2717667e-06
SRR1617720,0.9999927,7.2717667e-06
ERR1313577,0.9999927,7.2717667e-06
ERR500778,0.9999927,7.2717667e-06
DRR047484,0.9999927,7.2717667e-06
ERR139418,0.9999927,7.2717667e-06
SRR6443849,0.9999927,7.2717667e-06
SRR1617848,0.9999927,7.2717667e-06
SRR388093,0.9999927,7.2717667e-06
SRR6932058,0.9999927,7.2717667e-06
ERR2624746,0.9999927,7.2717667e-06
SRR5942109,0.9999927,7.2717667e-06
ERR525988,0.9999927,7.2717667e-06
ERR983889,0.9999927,7.2717667e-06
SRR6408812,0.9999927,7.2717667e-06
ERR520728,0.9999927,7.2717667e-06
ERR2261897,0.9999927,7.2717667e-06
ERR500572,0.9999927,7.2717667e-06
SRR6408805,0.9999927,7.2717667e-06
ERR1385316,0.9999927,7.2717667e-06
SRR3053252,0.9999927,7.2717667e-06
SRR2005538,0.9999927,7.2717667e-06
SRR3053289,0.9999927,7.2717667e-06
SRR2923385,0.9999927,7.2717667e-06
SRR6364985,0.9999927,7.2717667e-06
ERR1311234,0.9999927,7.2717667e-06
SRR7454004,0.9999927,7.2717667e-06
SRR5868608,0.9999927,7.2717667e-06
ERR1314937,0.9999927,7.2717667e-06
ERR139100,0.9999927,7.2717667e-06
ERR531650,0.9999927,7.2717667e-06
ERR719071,0.9999927,7.2717667e-06
SRR6932154,0.9999927,7.2717667e-06
SRR6444312,0.9999927,7.2717667e-06
SRR7449317,0.9999927,7.2717667e-06
ERR443633,0.9999927,7.2717667e-06
ERR139123,0.9999927,7.2717667e-06
SRR7454129,0.9999927,7.2717667e-06
SRR3094907,0.9999927,7.2717667e-06
ERR499566,0.9999927,7.2717667e-06
ERR501172,0.9999926,7.390976e-06
ERR2730282,0.9999927,7.2717667e-06
ERR1384063,0.9999927,7.2717667e-06
SRR3501924,0.9999927,7.2717667e-06
ERR1529639,0.9999927,7.2717667e-06
ERR106988,0.9999927,7.2717667e-06
ERR2738841,0.9999927,7.2717667e-06
SRR5831855,0.9999927,7.2717667e-06
SRR1030266,0.9999927,7.2717667e-06
DRR018682,0.9999927,7.2717667e-06
ERR441548,0.9999927,7.2717667e-06
SRR6931243,0.9999927,7.2717667e-06
SRR6264162,0.9999927,7.2717667e-06
SRR6443981,0.9999927,7.2717667e-06
ERR2784841,0.9999927,7.2717667e-06
SRR6931905,0.9999927,7.2717667e-06
ERR3605930,0.9999927,7.2717667e-06
ERR531445,0.9999927,7.2717667e-06
SRR7453515,0.9999927,7.2717667e-06
ERR1315507,0.9999927,7.2717667e-06
SRR1948876,0.9999927,7.2717667e-06
ERR1659110,0.9999927,7.2717667e-06
ERR1811110,0.9999927,7.2717667e-06
SRR6444469,0.9999927,7.2717667e-06
ERR498757,0.9999927,7.2717667e-06
SRR1617953,0.9999927,7.2717667e-06
SRR7704470,0.9999927,7.2717667e-06
ERR2511687,0.9999927,7.2717667e-06
ERR2730185,0.9999927,7.2717667e-06
DRR048212,0.9999927,7.2717667e-06
SRR1289114,0.9999927,7.2717667e-06
ERR1314562,0.9999927,7.2717667e-06
SRR6411593,0.9999927,7.2717667e-06
SRR6411692,0.9999927,7.2717667e-06
ERR1384720,0.9999927,7.2717667e-06
ERR209750,0.9999927,7.2717667e-06
ERR443021,0.9999927,7.2717667e-06
ERR1383227,0.9999927,7.2717667e-06
SRR6931599,0.9999927,7.2717667e-06
ERR2738676,0.9999927,7.2717667e-06
ERR1384368,0.9999927,7.2717667e-06
SRR6931995,0.9999927,7.2717667e-06
ERR444710,0.9999927,7.2717667e-06
SRR6264193,0.9999927,7.2717667e-06
SRR2144030,0.9999927,7.2717667e-06
SRR7449355,0.9999927,7.2717667e-06
SRR5868609,0.9999927,7.2717667e-06
SRR6408981,0.9999927,7.2717667e-06
DRR030605,0.9999927,7.2717667e-06
ERR451551,0.9999927,7.2717667e-06
SRR6411728,0.9999927,7.2717667e-06
ERR2249151,0.9999927,7.2717667e-06
SRR3581207,0.9999927,7.2717667e-06
ERR499118,0.9999927,7.2717667e-06
ERR525991,0.9999927,7.2717667e-06
SRR7449066,0.9999927,7.2717667e-06
ERR441242,0.9999927,7.2717667e-06
ERR719146,0.9999927,7.2717667e-06
SRR6444049,0.9999927,7.2717667e-06
ERR1313986,0.9999927,7.2717667e-06
SRR7966338,0.9999927,7.2717667e-06
DRR044189,0.9999927,7.2717667e-06
ERR522308,0.9999927,7.2717667e-06
SRR6239910,0.9999927,7.2717667e-06
ERR2739161,0.9999927,7.2717667e-06
ERR2738967,0.9999927,7.2717667e-06
SRR2980014,0.9999927,7.2717667e-06
SRR7453332,0.9999927,7.2717667e-06
ERR1310760,0.9999927,7.2717667e-06
SRR6038320,0.9999927,7.2717667e-06
ERR1384155,0.9999927,7.2717667e-06
SRR5196375,0.9999927,7.2717667e-06
SRR6757635,0.9999927,7.2717667e-06
ERR2511587,0.9999927,7.2717667e-06
ERR2738983,0.9999927,7.2717667e-06
ERR209861,0.9999927,7.2717667e-06
SRR6444292,0.9999927,7.2717667e-06
ERR441774,0.9999927,7.2717667e-06
ERR2247352,0.9999927,7.2717667e-06
ERR1310276,0.9999927,7.2717667e-06
SRR5467589,0.9999927,7.2717667e-06
SRR3094961,0.9999927,7.2717667e-06
SRR346852,0.9999927,7.2717667e-06
SRR5467836,0.9999927,7.2717667e-06
ERR1310972,0.9999927,7.2717667e-06
ERR579733,0.9999927,7.2717667e-06
ERR1678088,0.9999927,7.2717667e-06
SRR3037300,0.99999285,7.1525574e-06
ERR1385224,0.9999927,7.2717667e-06
ERR522291,0.9999927,7.2717667e-06
ERR1309859,0.9999927,7.2717667e-06
SRR2154927,0.9999927,7.2717667e-06
ERR499589,0.9999927,7.2717667e-06
SRR1949189,0.9999927,7.2717667e-06
ERR443408,0.9999927,7.2717667e-06
SRR7449160,0.9999927,7.2717667e-06
SRR3030547,0.9999927,7.2717667e-06
DRR047870,0.9999927,7.2717667e-06
SRR1922884,0.9999927,7.2717667e-06
ERR1811351,0.9999927,7.2717667e-06
SRR1949076,0.9999927,7.2717667e-06
SRR1145260,0.9999927,7.2717667e-06
SRR7454162,0.9999927,7.2717667e-06
ERR719702,0.9999927,7.2717667e-06
ERR522636,0.9999927,7.2717667e-06
SRR6265544,0.9999927,7.2717667e-06
ERR1297764,0.9999927,7.2717667e-06
SRR921073,0.9999927,7.2717667e-06
SRR995021,0.9999927,7.2717667e-06
ERR441018,0.9999927,7.2717667e-06
ERR579412,0.9999927,7.2717667e-06
ERR1599442,0.9999927,7.2717667e-06
ERR719854,0.9999927,7.2717667e-06
DRR047423,0.9999927,7.2717667e-06
ERR1384047,0.9999927,7.2717667e-06
SRR6931924,0.9999927,7.2717667e-06
SRR6264604,0.9999927,7.2717667e-06
SRR6931823,0.9999927,7.2717667e-06
SRR6408917,0.9999927,7.2717667e-06
ERR2739006,0.99999267,7.3313713e-06
SRR5947924,0.9999927,7.2717667e-06
SRR5699514,0.9999927,7.2717667e-06
ERR1382600,0.9999927,7.2717667e-06
ERR441686,0.9999927,7.2717667e-06
SRR5983392,0.9999927,7.2717667e-06
ERR441193,0.9999927,7.2717667e-06
SRR6054515,0.9999927,7.2717667e-06
SRR919635,0.9999927,7.2717667e-06
DRR043780,0.9999927,7.2717667e-06
